Date,Time,DayOfWeek,AreaID,AreaType,OccupancyCount,Event,FootTraffic,EmployeePreferences,Temperature,LightingLevel,NoiseLevel,SpaceCondition,SpecialEquipment,AreaSize_sqft,RoomCapacity,UtilizationLabel
2023-01-26,09:00,Thursday,A041,Private Office,21,Client Visit,95,Flexible,23.9,Medium,Quiet,Occupied,None,943,55,Medium
2023-01-26,10:00,Thursday,A085,Open Space,42,Workshop,38,Collaborative,21,Bright,Moderate,Available,None,412,46,High
2023-01-26,11:00,Thursday,A085,Meeting Room,14,None,69,Flexible,22.2,Medium,Loud,Available,Projector,462,46,Low
2023-01-26,12:00,Thursday,A055,Open Space,21,None,0,Flexible,18.5,Dim,Moderate,Available,None,767,54,Medium
2023-01-26,13:00,Thursday,A025,Meeting Room,36,Workshop,22,Collaborative,19.4,Dim,Moderate,Available,None,479,57,Medium
2023-01-26,14:00,Thursday,A012,Meeting Room,41,Workshop,38,Collaborative,25.7,Medium,Loud,Available,None,810,48,High
2023-01-26,15:00,Thursday,A013,Open Space,11,Team Meeting,56,Flexible,25.1,Dim,Moderate,Under Maintenance,Computer,773,47,Low
2023-01-26,16:00,Thursday,A086,Open Space,46,Team Meeting,80,Quiet,23.2,Dim,Moderate,Available,Projector,569,57,High
2023-01-26,17:00,Thursday,A006,Meeting Room,48,Client Visit,33,Quiet,21.7,Dim,Moderate,Occupied,Whiteboard,845,46,High
2023-01-26,18:00,Thursday,A069,Private Office,41,Workshop,40,Quiet,23.4,Medium,Moderate,Available,Projector,774,61,High
2023-01-26,19:00,Thursday,A050,Private Office,37,Client Visit,92,Collaborative,22.9,Bright,Moderate,Occupied,Computer,215,61,Medium
2023-01-26,20:00,Thursday,A047,Meeting Room,17,None,72,Quiet,22.5,Medium,Quiet,Under Maintenance,None,704,53,Low
2023-01-26,21:00,Thursday,A038,Open Space,44,Client Visit,12,Quiet,18.5,Medium,Quiet,Available,Computer,141,49,High
2023-01-26,22:00,Thursday,A034,Meeting Room,34,Workshop,69,Quiet,23.1,Dim,Loud,Occupied,Computer,895,57,Medium
2023-01-26,23:00,Thursday,A020,Private Office,29,Team Meeting,5,Quiet,24.2,Bright,Loud,Available,Whiteboard,478,63,Medium
2023-01-27,00:00,Friday,A078,Meeting Room,23,Client Visit,83,Quiet,26,Medium,Quiet,Available,Computer,821,59,Medium
2023-01-27,01:00,Friday,A026,Open Space,41,Client Visit,51,Collaborative,18.1,Bright,Loud,Available,Whiteboard,305,58,High
2023-01-27,02:00,Friday,A095,Open Space,29,Team Meeting,2,Flexible,23.8,Bright,Loud,Occupied,Whiteboard,565,47,Medium
2023-01-27,03:00,Friday,A008,Open Space,13,None,80,Collaborative,22.6,Dim,Quiet,Available,None,831,58,Low
2023-01-27,04:00,Friday,A087,Meeting Room,5,None,62,Flexible,21.5,Bright,Quiet,Available,None,379,65,Low
2023-01-27,05:00,Friday,A018,Private Office,2,Client Visit,48,Collaborative,19,Dim,Quiet,Under Maintenance,None,747,56,Low
2023-01-27,06:00,Friday,A037,Private Office,15,None,75,Collaborative,21.3,Bright,Quiet,Occupied,Whiteboard,717,52,Low
2023-01-27,07:00,Friday,A057,Private Office,6,Workshop,46,Quiet,20.8,Bright,Moderate,Under Maintenance,Whiteboard,217,66,Low
2023-01-27,08:00,Friday,A027,Private Office,13,Workshop,54,Flexible,20.4,Dim,Loud,Available,None,336,54,Low
2023-01-27,09:00,Friday,A008,Private Office,8,Workshop,63,Quiet,23.8,Medium,Quiet,Under Maintenance,Projector,408,58,Low
2023-01-27,10:00,Friday,A022,Open Space,14,Team Meeting,64,Flexible,23.6,Dim,Quiet,Under Maintenance,None,555,65,Low
2023-01-27,11:00,Friday,A061,Meeting Room,20,Client Visit,80,Quiet,22.7,Bright,Loud,Available,Computer,999,59,Medium
2023-01-27,12:00,Friday,A097,Meeting Room,34,None,66,Quiet,25.5,Bright,Loud,Under Maintenance,None,574,50,High
2023-01-27,13:00,Friday,A081,Open Space,1,Team Meeting,89,Flexible,20.8,Bright,Quiet,Occupied,Projector,199,51,Low
2023-01-27,14:00,Friday,A090,Meeting Room,26,None,14,Quiet,20,Bright,Loud,Occupied,Projector,360,54,Medium
2023-01-27,15:00,Friday,A008,Meeting Room,1,Client Visit,99,Quiet,23.2,Medium,Quiet,Under Maintenance,Projector,404,58,Low
2023-01-27,16:00,Friday,A064,Open Space,34,Workshop,31,Flexible,19.6,Dim,Moderate,Occupied,Whiteboard,453,52,Medium
2023-01-27,17:00,Friday,A034,Private Office,17,None,95,Flexible,20.5,Dim,Quiet,Occupied,Projector,385,57,Low
2023-01-27,18:00,Friday,A018,Private Office,13,Team Meeting,67,Quiet,19.8,Dim,Loud,Available,Whiteboard,427,56,Low
2023-01-27,19:00,Friday,A058,Meeting Room,19,Workshop,17,Collaborative,18.6,Dim,Loud,Occupied,None,202,65,Low
2023-01-27,20:00,Friday,A014,Private Office,17,Client Visit,82,Collaborative,24.6,Bright,Loud,Available,Computer,162,51,Medium
2023-01-27,21:00,Friday,A007,Private Office,9,None,42,Collaborative,20,Bright,Moderate,Available,Projector,786,52,Low
2023-01-27,22:00,Friday,A023,Private Office,24,None,34,Collaborative,21.8,Bright,Loud,Available,Computer,381,45,Medium
2023-01-27,23:00,Friday,A014,Meeting Room,1,None,77,Collaborative,18.3,Medium,Quiet,Occupied,Computer,540,51,Low
2023-01-28,00:00,Saturday,A021,Meeting Room,24,Team Meeting,57,Quiet,23.6,Medium,Loud,Occupied,Computer,392,60,Medium
2023-01-28,01:00,Saturday,A067,Open Space,32,Workshop,32,Quiet,20.6,Dim,Quiet,Under Maintenance,Projector,837,50,Medium
2023-01-28,02:00,Saturday,A086,Private Office,35,Client Visit,13,Flexible,24,Medium,Loud,Under Maintenance,None,106,57,Medium
2023-01-28,03:00,Saturday,A093,Open Space,30,Client Visit,33,Quiet,21.3,Medium,Loud,Under Maintenance,Whiteboard,738,47,Medium
2023-01-28,04:00,Saturday,A009,Open Space,13,None,60,Collaborative,19.6,Bright,Quiet,Available,Projector,191,47,Low
2023-01-28,05:00,Saturday,A006,Private Office,0,Client Visit,3,Collaborative,22.1,Medium,Loud,Occupied,Computer,289,46,Low
2023-01-28,06:00,Saturday,A036,Open Space,45,None,87,Quiet,19,Bright,Quiet,Under Maintenance,Computer,970,50,High
2023-01-28,07:00,Saturday,A007,Meeting Room,15,Team Meeting,58,Collaborative,21.5,Bright,Moderate,Under Maintenance,None,575,52,Low
2023-01-28,08:00,Saturday,A004,Open Space,45,Workshop,28,Collaborative,20.5,Bright,Moderate,Under Maintenance,Computer,610,39,High
2023-01-28,09:00,Saturday,A018,Open Space,2,Workshop,82,Quiet,25.3,Medium,Loud,Under Maintenance,None,561,56,Low
2023-01-28,10:00,Saturday,A008,Open Space,34,None,5,Flexible,18.5,Bright,Quiet,Under Maintenance,Whiteboard,152,58,Medium
2023-01-28,11:00,Saturday,A005,Private Office,40,Team Meeting,96,Flexible,23.6,Dim,Moderate,Available,Computer,853,61,Medium
2023-01-28,12:00,Saturday,A027,Open Space,5,Workshop,48,Quiet,19.5,Bright,Quiet,Occupied,None,585,54,Low
2023-01-28,13:00,Saturday,A079,Open Space,24,Team Meeting,39,Flexible,20.6,Dim,Moderate,Under Maintenance,None,743,42,Medium
2023-01-28,14:00,Saturday,A031,Private Office,12,None,82,Flexible,21.3,Bright,Quiet,Occupied,Whiteboard,589,48,Low
2023-01-28,15:00,Saturday,A062,Meeting Room,33,None,64,Quiet,25.3,Dim,Quiet,Occupied,Whiteboard,463,55,Medium
2023-01-28,16:00,Saturday,A016,Private Office,7,Team Meeting,68,Flexible,19.9,Medium,Quiet,Available,Projector,211,58,Low
2023-01-28,17:00,Saturday,A061,Private Office,20,None,26,Quiet,18.7,Medium,Loud,Occupied,Computer,508,59,Medium
2023-01-28,18:00,Saturday,A009,Meeting Room,33,None,79,Quiet,20.5,Bright,Loud,Available,Computer,106,47,High
2023-01-28,19:00,Saturday,A008,Open Space,3,Team Meeting,5,Quiet,18.8,Medium,Moderate,Occupied,Projector,841,58,Low
2023-01-28,20:00,Saturday,A046,Open Space,24,Workshop,12,Flexible,19,Bright,Quiet,Available,Whiteboard,767,62,Medium
2023-01-28,21:00,Saturday,A015,Open Space,14,Client Visit,63,Collaborative,22.6,Bright,Moderate,Available,Computer,296,68,Low
2023-01-28,22:00,Saturday,A058,Meeting Room,3,Client Visit,61,Quiet,18.5,Dim,Moderate,Under Maintenance,Whiteboard,934,65,Low
2023-01-28,23:00,Saturday,A009,Open Space,44,Client Visit,98,Flexible,18.2,Dim,Quiet,Occupied,None,975,47,High
2023-01-29,00:00,Sunday,A052,Meeting Room,11,Client Visit,18,Quiet,23.7,Dim,Moderate,Available,None,834,58,Low
2023-01-29,01:00,Sunday,A019,Open Space,31,Team Meeting,75,Flexible,20.9,Medium,Moderate,Under Maintenance,None,466,64,Medium
2023-01-29,02:00,Sunday,A067,Private Office,31,Workshop,79,Quiet,19,Medium,Moderate,Under Maintenance,Computer,349,50,Medium
2023-01-29,03:00,Sunday,A002,Open Space,27,Workshop,42,Quiet,20,Bright,Loud,Available,Computer,694,50,Medium
2023-01-29,04:00,Sunday,A087,Private Office,12,Client Visit,73,Collaborative,23.1,Medium,Quiet,Under Maintenance,Projector,339,65,Low
2023-01-29,05:00,Sunday,A014,Open Space,30,Client Visit,88,Flexible,20.2,Bright,Moderate,Available,Whiteboard,479,51,Medium
2023-01-29,06:00,Sunday,A012,Meeting Room,13,Client Visit,19,Flexible,22,Bright,Moderate,Under Maintenance,None,971,48,Low
2023-01-29,07:00,Sunday,A086,Private Office,19,Client Visit,94,Flexible,19,Dim,Moderate,Under Maintenance,Whiteboard,934,57,Medium
2023-01-29,08:00,Sunday,A062,Private Office,17,Team Meeting,67,Collaborative,22.7,Dim,Quiet,Available,Computer,570,55,Low
2023-01-29,09:00,Sunday,A087,Private Office,28,Client Visit,43,Quiet,20.5,Dim,Loud,Occupied,Projector,874,65,Medium
2023-01-29,10:00,Sunday,A088,Meeting Room,5,None,22,Collaborative,23,Medium,Loud,Under Maintenance,None,800,62,Low
2023-01-29,11:00,Sunday,A067,Meeting Room,31,Team Meeting,1,Flexible,24.5,Bright,Moderate,Occupied,Whiteboard,554,50,Medium
2023-01-29,12:00,Sunday,A035,Private Office,28,Workshop,21,Flexible,22.9,Dim,Moderate,Occupied,Whiteboard,465,46,Medium
2023-01-29,13:00,Sunday,A001,Meeting Room,42,Workshop,56,Quiet,20.4,Dim,Moderate,Under Maintenance,Computer,389,57,High
2023-01-29,14:00,Sunday,A040,Meeting Room,1,Workshop,71,Quiet,20,Bright,Loud,Occupied,None,973,59,Low
2023-01-29,15:00,Sunday,A092,Meeting Room,22,None,6,Quiet,20.6,Dim,Loud,Under Maintenance,None,502,55,Medium
2023-01-29,16:00,Sunday,A083,Meeting Room,18,Workshop,77,Flexible,19.3,Medium,Quiet,Under Maintenance,Whiteboard,157,61,Low
2023-01-29,17:00,Sunday,A017,Meeting Room,30,None,55,Flexible,19.4,Medium,Moderate,Occupied,Projector,620,61,Medium
2023-01-29,18:00,Sunday,A031,Meeting Room,4,Client Visit,66,Collaborative,24.3,Dim,Moderate,Occupied,Projector,403,48,Low
2023-01-29,19:00,Sunday,A072,Open Space,18,Workshop,15,Collaborative,21.1,Medium,Quiet,Occupied,Projector,214,49,Medium
2023-01-29,20:00,Sunday,A055,Meeting Room,33,None,82,Collaborative,21.5,Dim,Moderate,Under Maintenance,Whiteboard,309,54,Medium
2023-01-29,21:00,Sunday,A001,Open Space,9,Workshop,50,Collaborative,22.8,Medium,Loud,Available,Whiteboard,140,57,Low
2023-01-29,22:00,Sunday,A019,Private Office,24,Team Meeting,81,Collaborative,22.7,Dim,Loud,Under Maintenance,Whiteboard,915,64,Medium
2023-01-29,23:00,Sunday,A059,Meeting Room,1,Client Visit,79,Collaborative,18.5,Medium,Moderate,Occupied,Computer,272,52,Low
2023-01-30,00:00,Monday,A025,Open Space,10,Workshop,71,Flexible,24.7,Medium,Moderate,Occupied,None,333,57,Low
2023-01-30,01:00,Monday,A097,Open Space,49,Team Meeting,96,Flexible,19.4,Dim,Loud,Available,Projector,892,50,High
2023-01-30,02:00,Monday,A015,Private Office,30,Workshop,11,Flexible,23.8,Dim,Quiet,Under Maintenance,Projector,983,68,Medium
2023-01-30,03:00,Monday,A004,Meeting Room,14,Workshop,52,Flexible,24.2,Dim,Loud,Under Maintenance,Whiteboard,689,39,Medium
2023-01-30,04:00,Monday,A092,Private Office,8,Workshop,74,Collaborative,23.7,Bright,Quiet,Under Maintenance,Projector,719,55,Low
2023-01-30,05:00,Monday,A058,Open Space,22,None,4,Flexible,22.6,Medium,Moderate,Occupied,Projector,892,65,Medium
2023-01-30,06:00,Monday,A088,Open Space,18,None,26,Flexible,18.1,Medium,Loud,Available,Projector,502,62,Low
2023-01-30,07:00,Monday,A098,Open Space,8,Workshop,11,Collaborative,20.9,Bright,Loud,Occupied,None,138,51,Low
2023-01-30,08:00,Monday,A059,Meeting Room,34,Workshop,16,Collaborative,22.8,Bright,Moderate,Occupied,None,218,52,Medium
2023-01-30,09:00,Monday,A007,Meeting Room,20,Client Visit,5,Flexible,21.1,Bright,Moderate,Occupied,Computer,434,52,Medium
2023-01-30,10:00,Monday,A056,Private Office,8,Client Visit,96,Flexible,24.9,Medium,Quiet,Available,Whiteboard,435,61,Low
2023-01-30,11:00,Monday,A092,Private Office,27,None,4,Collaborative,20.5,Dim,Quiet,Occupied,None,638,55,Medium
2023-01-30,12:00,Monday,A059,Meeting Room,45,Client Visit,56,Quiet,20.3,Dim,Quiet,Under Maintenance,Computer,715,52,High
2023-01-30,13:00,Monday,A056,Private Office,6,Workshop,27,Collaborative,20.1,Bright,Loud,Under Maintenance,None,173,61,Low
2023-01-30,14:00,Monday,A020,Private Office,15,Workshop,77,Quiet,20.7,Dim,Moderate,Available,Projector,290,63,Low
2023-01-30,15:00,Monday,A099,Private Office,15,Client Visit,68,Quiet,22.5,Bright,Moderate,Available,Projector,423,54,Low
2023-01-30,16:00,Monday,A019,Private Office,32,None,58,Flexible,23.7,Bright,Loud,Available,Whiteboard,246,64,Medium
2023-01-30,17:00,Monday,A009,Meeting Room,3,Client Visit,32,Flexible,23.3,Medium,Quiet,Available,None,866,47,Low
2023-01-30,18:00,Monday,A043,Open Space,3,Team Meeting,61,Collaborative,24.5,Medium,Loud,Under Maintenance,Projector,383,39,Low
2023-01-30,19:00,Monday,A098,Private Office,38,None,49,Quiet,25.1,Medium,Loud,Occupied,None,312,51,High
2023-01-30,20:00,Monday,A099,Private Office,39,Team Meeting,18,Flexible,24.5,Dim,Quiet,Available,None,734,54,High
2023-01-30,21:00,Monday,A089,Private Office,16,Team Meeting,85,Collaborative,18.2,Medium,Loud,Under Maintenance,None,817,57,Low
2023-01-30,22:00,Monday,A092,Private Office,36,None,68,Collaborative,23.9,Dim,Moderate,Under Maintenance,None,851,55,Medium
2023-01-30,23:00,Monday,A044,Private Office,38,Team Meeting,65,Collaborative,19.7,Bright,Loud,Under Maintenance,Projector,493,58,Medium
2023-01-31,00:00,Tuesday,A035,Private Office,28,Client Visit,93,Quiet,19.1,Dim,Loud,Under Maintenance,None,438,46,Medium
2023-01-31,01:00,Tuesday,A025,Private Office,35,Team Meeting,46,Quiet,23.1,Medium,Quiet,Under Maintenance,Projector,897,57,Medium
2023-01-31,02:00,Tuesday,A012,Meeting Room,37,Team Meeting,38,Flexible,20.6,Medium,Moderate,Under Maintenance,None,121,48,High
2023-01-31,03:00,Tuesday,A025,Private Office,38,Client Visit,67,Flexible,18.5,Medium,Moderate,Occupied,Projector,870,57,High
2023-01-31,04:00,Tuesday,A062,Private Office,49,Team Meeting,32,Quiet,19.1,Bright,Loud,Under Maintenance,Projector,968,55,High
2023-01-31,05:00,Tuesday,A093,Open Space,36,Workshop,12,Collaborative,18,Bright,Moderate,Occupied,Projector,204,47,High
2023-01-31,06:00,Tuesday,A030,Private Office,34,Client Visit,83,Flexible,25.2,Bright,Quiet,Occupied,None,565,50,High
2023-01-31,07:00,Tuesday,A086,Meeting Room,6,None,53,Quiet,18.2,Medium,Moderate,Available,Projector,558,57,Low
2023-01-31,08:00,Tuesday,A016,Private Office,26,None,6,Collaborative,19.7,Medium,Quiet,Occupied,None,531,58,Medium
2023-01-31,09:00,Tuesday,A038,Open Space,27,Workshop,78,Collaborative,21.3,Dim,Loud,Occupied,Projector,869,49,Medium
2023-01-31,10:00,Tuesday,A056,Private Office,21,Workshop,86,Flexible,20.9,Medium,Moderate,Available,Computer,815,61,Medium
2023-01-31,11:00,Tuesday,A028,Open Space,13,None,13,Flexible,25.3,Medium,Loud,Available,Projector,921,56,Low
2023-01-31,12:00,Tuesday,A086,Meeting Room,6,Client Visit,86,Flexible,18.3,Dim,Moderate,Occupied,None,873,57,Low
2023-01-31,13:00,Tuesday,A092,Meeting Room,36,Team Meeting,18,Collaborative,22.1,Bright,Moderate,Under Maintenance,Whiteboard,718,55,Medium
2023-01-31,14:00,Tuesday,A033,Open Space,21,Client Visit,53,Collaborative,23.4,Dim,Moderate,Under Maintenance,Projector,862,58,Medium
2023-01-31,15:00,Tuesday,A031,Private Office,4,Client Visit,92,Flexible,25.5,Medium,Loud,Under Maintenance,None,320,48,Low
2023-01-31,16:00,Tuesday,A020,Open Space,1,None,19,Quiet,23,Dim,Moderate,Available,Computer,478,63,Low
2023-01-31,17:00,Tuesday,A016,Open Space,26,None,28,Collaborative,24.4,Medium,Moderate,Under Maintenance,Computer,321,58,Medium
2023-01-31,18:00,Tuesday,A017,Open Space,20,Team Meeting,23,Quiet,18.7,Medium,Quiet,Occupied,Whiteboard,357,61,Low
2023-01-31,19:00,Tuesday,A070,Private Office,37,None,81,Collaborative,21.1,Medium,Quiet,Available,Computer,812,50,High
2023-01-31,20:00,Tuesday,A063,Private Office,14,None,62,Quiet,21,Bright,Loud,Available,Projector,466,60,Low
2023-01-31,21:00,Tuesday,A068,Private Office,20,None,73,Quiet,25.1,Dim,Quiet,Occupied,Projector,869,56,Medium
2023-01-31,22:00,Tuesday,A053,Open Space,9,None,56,Quiet,19.2,Bright,Quiet,Occupied,Computer,448,44,Low
2023-01-31,23:00,Tuesday,A001,Open Space,22,Team Meeting,7,Quiet,19.2,Bright,Loud,Available,Computer,324,57,Medium
2023-02-01,00:00,Wednesday,A042,Private Office,38,Workshop,89,Quiet,20.6,Bright,Loud,Under Maintenance,Computer,813,65,Medium
2023-02-01,01:00,Wednesday,A088,Meeting Room,4,Team Meeting,61,Flexible,18.4,Bright,Moderate,Under Maintenance,Computer,837,62,Low
2023-02-01,02:00,Wednesday,A087,Meeting Room,0,Client Visit,28,Quiet,19.5,Bright,Moderate,Occupied,Projector,335,65,Low
2023-02-01,03:00,Wednesday,A055,Open Space,12,Workshop,73,Quiet,25.7,Dim,Quiet,Occupied,None,282,54,Low
2023-02-01,04:00,Wednesday,A079,Meeting Room,20,Team Meeting,16,Collaborative,21.4,Medium,Loud,Occupied,Whiteboard,811,42,Medium
2023-02-01,05:00,Wednesday,A065,Meeting Room,25,None,65,Quiet,23.1,Dim,Quiet,Occupied,Projector,968,68,Medium
2023-02-01,06:00,Wednesday,A037,Open Space,49,Team Meeting,5,Quiet,23.8,Medium,Loud,Occupied,Computer,857,52,High
2023-02-01,07:00,Wednesday,A075,Open Space,44,Team Meeting,57,Collaborative,20.9,Medium,Quiet,Under Maintenance,Projector,543,50,High
2023-02-01,08:00,Wednesday,A029,Private Office,20,Workshop,68,Collaborative,19.2,Medium,Moderate,Under Maintenance,Whiteboard,964,44,Medium
2023-02-01,09:00,Wednesday,A012,Open Space,17,Client Visit,27,Collaborative,19.7,Medium,Loud,Available,Whiteboard,722,48,Medium
2023-02-01,10:00,Wednesday,A098,Meeting Room,36,Workshop,61,Collaborative,20.5,Dim,Moderate,Under Maintenance,Whiteboard,105,51,High
2023-02-01,11:00,Wednesday,A041,Open Space,44,None,40,Quiet,23.1,Bright,Quiet,Available,None,335,55,High
2023-02-01,12:00,Wednesday,A035,Private Office,31,Client Visit,68,Quiet,21.2,Bright,Loud,Under Maintenance,Whiteboard,226,46,High
2023-02-01,13:00,Wednesday,A026,Private Office,35,None,81,Flexible,18.1,Medium,Quiet,Under Maintenance,None,203,58,Medium
2023-02-01,14:00,Wednesday,A046,Open Space,16,Workshop,89,Collaborative,22.2,Bright,Moderate,Available,None,848,62,Low
2023-02-01,15:00,Wednesday,A089,Private Office,34,Client Visit,83,Collaborative,25.4,Bright,Loud,Under Maintenance,Projector,579,57,Medium
2023-02-01,16:00,Wednesday,A060,Meeting Room,48,Client Visit,40,Quiet,24.5,Medium,Moderate,Occupied,Whiteboard,254,49,High
2023-02-01,17:00,Wednesday,A004,Meeting Room,10,Team Meeting,48,Collaborative,24.6,Bright,Quiet,Occupied,None,356,39,Low
2023-02-01,18:00,Wednesday,A075,Private Office,20,Workshop,90,Collaborative,24.4,Bright,Loud,Under Maintenance,Computer,334,50,Medium
2023-02-01,19:00,Wednesday,A018,Open Space,25,Team Meeting,48,Flexible,20.6,Medium,Moderate,Under Maintenance,Whiteboard,599,56,Medium
2023-02-01,20:00,Wednesday,A047,Open Space,3,Team Meeting,75,Quiet,24.1,Medium,Loud,Occupied,Projector,388,53,Low
2023-02-01,21:00,Wednesday,A070,Private Office,33,None,70,Collaborative,19.1,Bright,Quiet,Under Maintenance,Projector,609,50,Medium
2023-02-01,22:00,Wednesday,A093,Open Space,47,Workshop,2,Collaborative,23.3,Dim,Loud,Under Maintenance,Projector,651,47,High
2023-02-01,23:00,Wednesday,A090,Open Space,17,Team Meeting,9,Quiet,23.1,Medium,Quiet,Occupied,Computer,899,54,Low
2023-02-02,00:00,Thursday,A017,Private Office,39,Workshop,97,Collaborative,18.2,Bright,Loud,Occupied,None,808,61,Medium
2023-02-02,01:00,Thursday,A017,Open Space,34,None,88,Quiet,24.3,Bright,Moderate,Available,Whiteboard,884,61,Medium
2023-02-02,02:00,Thursday,A055,Meeting Room,40,Team Meeting,34,Collaborative,25.2,Bright,Quiet,Occupied,Computer,993,54,High
2023-02-02,03:00,Thursday,A029,Open Space,28,Workshop,79,Flexible,20.1,Bright,Moderate,Available,Projector,875,44,Medium
2023-02-02,04:00,Thursday,A008,Private Office,28,Team Meeting,1,Collaborative,24.5,Bright,Moderate,Available,Whiteboard,668,58,Medium
2023-02-02,05:00,Thursday,A045,Open Space,37,Workshop,23,Quiet,18.7,Medium,Quiet,Available,Projector,397,56,High
2023-02-02,06:00,Thursday,A098,Open Space,41,Client Visit,73,Collaborative,22.8,Medium,Loud,Occupied,Computer,709,51,High
2023-02-02,07:00,Thursday,A028,Private Office,20,Client Visit,37,Collaborative,21.9,Bright,Moderate,Available,Projector,236,56,Medium
2023-02-02,08:00,Thursday,A007,Open Space,41,Client Visit,21,Collaborative,22.4,Bright,Quiet,Under Maintenance,Whiteboard,475,52,High
2023-02-02,09:00,Thursday,A008,Private Office,12,Team Meeting,25,Flexible,25.4,Medium,Quiet,Under Maintenance,Whiteboard,186,58,Low
2023-02-02,10:00,Thursday,A019,Meeting Room,48,Client Visit,42,Quiet,25,Dim,Loud,Available,None,518,64,High
2023-02-02,11:00,Thursday,A064,Private Office,40,Team Meeting,54,Collaborative,24.3,Medium,Quiet,Occupied,Whiteboard,853,52,High
2023-02-02,12:00,Thursday,A078,Open Space,16,Workshop,38,Quiet,20.2,Medium,Quiet,Occupied,Whiteboard,298,59,Low
2023-02-02,13:00,Thursday,A001,Open Space,8,Workshop,90,Collaborative,25.3,Medium,Quiet,Occupied,Projector,562,57,Low
2023-02-02,14:00,Thursday,A039,Private Office,40,None,28,Collaborative,18.8,Dim,Loud,Under Maintenance,Computer,536,48,High
